"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","31 Jul 2014","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW4687635.htm","Senior sales officer","Former employee, more than 8 years","Cochin","","","Work life balances, perks, team work","Conservative style, Friendly leadership, Promotion chances are less","Show more"
"5.0","26 Jul 2018","Amazing","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW21660805.htm","Human resources manager","Current employee, less than 1 year","Ghaziabad","","","Lots of exposure to cooperate setup and learning.","Lots of workload otherwise the overall review is positive.","Show more"
"3.0","11 Sept 2018","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW22430941.htm","Manager","Current employee, more than 1 year","","","","Learn Sales & Marketing  Systems for growing a brand, good pay","lack of trust in teams, political","Show more"
"2.0","28 Nov 2018","I have 14 year's experience in fmcg .","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW23612173.htm","Sales","Current employee, more than 10 years","Nellore","","","Salary and benefits . work nature good.","Learning sales how to do with key points","Show more"
"5.0","15 Feb 2020","I have no experience in dabur","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW31880858.htm","Process engineer","Current employee, more than 3 years","New Delhi","","","To grows the knowledge and carrear","Responsibility truthness hard work help the needy","Show more"
"4.0","14 Sept 2017","Good Company Good Work ex","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW16819505.htm","Buyer","Former employee, more than 1 year","Kaushambi","","","Good Setup, Defined Rules, Set Guidelines,","Ageing Team, Very Slow Growth","Show more"
"5.0","23 Jul 2017","Key Accounts Manager- International Business","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW16035873.htm","Anonymous employee","Current employee, less than 1 year","","","","Good company
Good platform for all level","None observed so far in last 2 years","Show more"
"3.0","24 Jul 2019","One of the average company","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW28219151.htm","Anonymous employee","Current employee","","","","Company with decent culture very average","Very worst expense reimbursement in the company","Show more"
"4.0","11 Jul 2019","Area Sales Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW27926774.htm","Asm (area sales manager)","Current employee, more than 8 years","","Good place to start your career. Get a lot of learning.","The management has to learn to control the channel conflicts","","",""
"5.0","3 Nov 2020","Nice place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW37933528.htm","Senior scientist","Current employee, more than 8 years","Sahibābād","Healthy atmosphere to work with all the advanced facilities available.","I did not found any significant cons worth mentioning.","","",""
"5.0","2 Feb 2021","It's a best company","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW41803970.htm","Financial analyst","Former employee, less than 1 year","Mumbai","","","GOOD PAY FOR THE EMPLOYEES","Long working hours for employees","Show more"
