"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","5 Oct 2018","intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW22823369.htm","Intern","Former employee, less than 1 year","","Great place for internship to learn","Engineers don't put enough time","","",""
"3.0","14 Sept 2020","ONGC","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW35938084.htm","Anonymous employee","Current employee","","Job safety and work life balance","lack of efficiency and professionalism","","",""
"3.0","20 Sept 2020","Geophysics","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW36156980.htm","Geophysics","Current employee","","Stable Job and work life balance","Slow in adopting new tech","","",""
"4.0","8 Oct 2020","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW36900298.htm","Research intern","Former intern, less than 1 year","New Delhi","I had an amazing experience","No cons for the company","","",""
"5.0","2 Jun 2013","Outstanding experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW2700134.htm","Reservoir engineer","Current employee, more than 5 years","Mumbai","","","Lots of freedom, vast field experience","To huge a company is.","Show more"
"3.0","13 Jun 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW48276760.htm","Computer programmer","Former employee, less than 1 year","New Delhi","Good salary to start with","Boring Work Culture no fun","","",""
"5.0","22 Nov 2012","its a good ,disiplined  company","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW2153480.htm","Assistant executive engineer","Current employee, more than 3 years","Nāzirā, Assam","ongc give value for work","nothing in my point of view","","",""
"1.0","21 Mar 2012","Archaic work culture, can drive competitive people crazy","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW1403046.htm","Project engineer","Current employee","Mangalore","","","Decent pay compared to other companies offering similar jobs profiles","Poor leadership, hierarchical structure and insensible management","Show more"
"1.0","2 Mar 2017","Reservoir Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW14021195.htm","Reservoir engineer","Former employee, more than 3 years","East Godavari","","","Very Highly secured job","Very slow growth.
Conservative and rigid bosses","Show more"
"1.0","25 Jul 2012","worsttttttttttttttt","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW1769411.htm","Pharmacist","Former employee, more than 1 year","Ankleshwar","","","never wrk on contract base","only can wrk under dr Brij mohan","Show more"
"1.0","9 Feb 2016","Service Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW9516818.htm","Anonymous employee","Current employee, less than 1 year","Ahmedabad","A good place to begin a career in the oil field","Nothing really comes to mind","","",""
"1.0","17 Sept 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW36064882.htm","Anonymous employee","Current employee","","good pay package specially for new entrants","poor work culture laborous job no respect","","",""
"1.0","15 Nov 2021","Please let me go","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW55397381.htm","Anonymous employee","Current employee","Pune","Nothing is there to tell","Go away as soon it completed","","",""
"4.0","25 Sept 2024","Jon","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW91347200.htm","Yes! agent","Former employee","Calgary, AB","it was a good work environment","it can get really hard","","",""
"4.0","24 Sept 2024","Good environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW91304278.htm","Technician","Current contractor","","Supportive and good work culture","Difficult to upgrade career at here","","",""
"5.0","6 Aug 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW89845305.htm","Analyst","Current employee","Texas, GA","People are great at this place","Not very environmentally friendly I guess","","",""
