"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","14 Mar 2024","good work life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW85352733.htm","Senior software engineer","Current employee","Bengaluru","","",""
"3.0","14 Mar 2024","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW85323354.htm","Senior r&d engineer","Former employee","Bengaluru","","",""
"5.0","10 Mar 2024","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW85174078.htm","Sr service engineer","Former employee, less than 1 year","Bangalore Rural","","",""
"4.0","8 Mar 2024","Good place to learn","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW85142242.htm","Software engineer","Former employee, more than 1 year","Bengaluru","Opportunities to learn
Support from senior staff","Work not organized
Too much work","Show more"
"5.0","3 Mar 2024","Great company to work !!","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84946408.htm","Travel and expense specialist","Current employee","Bengaluru","","",""
"5.0","4 Mar 2024","Great place to work!","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84993264.htm","Analyst","Former employee","Hyderābād","","",""
"1.0","19 Jun 2023","Worst Place to work - specifically ABB Electrification Division - Nashik plant","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW77530872.htm","Anonymous employee","Former employee, more than 3 years","Nashik","You will be happy anywhere in the world after working here. Nashik city is a pilgrimage and you can visit Panchvati etc.","1. Work culture in many teams is pathetic especially if you are a non-Marathi 2. Respect and dignity are unfamiliar words 3. Many senior managers have 0 ethics of talking to employees or women 4. They hire many new employees because many people cant tolerate the torture after 4-5 years and quit (especially non_marathi) 5. Employees talk against each others back rampantly. 6. Employees do not have a global but a very local mindset. No matter wherever you come from in the world, your life is miserable if you donot say Jai Maharashtra every 5 min. 7. Emotional well being? What is that. 8. Employee compensation is negligible. 9. IITians NITians - please run away. This place will destroy your talents. I have personally guided my juniors not to join here and they thank me profusely in every alumni meet. If you are a woman and a non Marathi, better to stay away.","Show more"
"4.0","24 Feb 2024","Best Place to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84712853.htm","Anonymous employee","Current employee, more than 10 years","Bengaluru","","",""
"5.0","28 Feb 2024","Good company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84835402.htm","Senior software engineer","Current employee, more than 8 years","Bangalore Rural","","",""
"5.0","1 Mar 2024","Good Company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84910150.htm","Senior software engineer","Current employee, more than 3 years","Bengaluru","","",""
"5.0","16 Feb 2024","Really Good company to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84434056.htm","Senior financial analyst","Current employee, more than 1 year","Bengaluru","","",""
"5.0","21 Feb 2024","Grate Place to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84597822.htm","Associate design engineer","Former employee","Nashik","Supportive work environment. 
Safety is the prime priority.","Slow financial growth in terms of long-term working","Show more"
"2.0","27 Feb 2024","Good one","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84815130.htm","Producion","Former employee, less than 1 year","Nashik","Good company to work as new","Bad company as a pay scale","Show more"
"5.0","26 Dec 2023","Good company with ethics and values","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW82857607.htm","Principal r&d engineer","Current employee, more than 8 years","Bengaluru","Company culture
Company Ethics
Latest tech stack in all the projects
Good Work life balance","they need employees to be in office 3 days a week
9 hours mandatory when u r in office. there is a grace of 4.5 hours in a month. if your time sheet missed this, even for 10 mins they cut half day of your basic salary","Show more"
"3.0","18 Feb 2024","Supply Chain Job review","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84502329.htm","Production planner","Former employee, more than 3 years","Vadodara","","",""
"4.0","21 Feb 2024","Haha","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84603864.htm","Finance analyst","Current employee, more than 1 year","Bengaluru","","",""
"4.0","22 Feb 2024","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84641607.htm","Seniro software engineer","Current employee, more than 1 year","Hyderābād","","",""
"5.0","12 Feb 2024","Good place to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84305791.htm","Anonymous employee","Former employee","Bengaluru","One of the industry best Technical experts","Work life balance is to be looked into","Show more"
"4.0","10 Feb 2024","Company Review","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84264485.htm","Senior r&d developer","Current employee, more than 8 years","Bengaluru","1. Work life balance.
2. Good amount of leave.
3. Exposure to work in new technologies.","Did not get any cons yet.","Show more"
"4.0","4 Feb 2024","Work life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84041162.htm","R&d engineer","Current employee, more than 3 years","Bengaluru","Work-life balance is good in this company","No party, outing , gifts , salary is low","Show more"
"4.0","16 Feb 2024","Good Company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84464365.htm","Sales director","Former employee","Mumbai","","",""
"4.0","13 Feb 2024","Good Work culture","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84334094.htm","Senior software engineer","Current contractor","Bengaluru","Good work life balance and good work culture","No comments on this.,...........
All good.","Show more"
"4.0","7 Feb 2024","Good company to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84156949.htm","Consultant","Former employee, less than 1 year","Mumbai","","",""
"3.0","12 Feb 2024","okay okayish company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84284782.htm","Research and development engineer","Current employee, more than 1 year","Bengaluru","","",""
"4.0","14 Jan 2024","Great work culture,lots of politics","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83346652.htm","Fp&a analyst","Current employee, less than 1 year","Bengaluru","","",""
"5.0","8 Feb 2024","Good to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84208785.htm","Senior financial specialist","Current employee, more than 1 year","Bengaluru","","",""
"3.0","3 Jan 2024","Review","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83027447.htm","Senior r&d scientist","Current employee, more than 1 year","Bengaluru","Good Work-Life Balance
Good Manager support
Good for Retirement","Less pay
Less projects
most of the production work is done in Europe, only support and bug fixing work is done in Bengaluru india","Show more"
"5.0","5 Feb 2024","PRoess","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84078939.htm","Consultant","Former contractor","Bengaluru","","",""
"4.0","5 Feb 2024","Very Good Company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84077446.htm","Quality control specialist","Current employee, more than 1 year","Bengaluru","Compensation
Employee Health Check up
Team Outing","No Cons
Good work Environment 
Top Technology manufacturing setup","Show more"
"4.0","6 Feb 2024","ABB job review","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84120999.htm","Electrical engineer","Current employee","Bangalore Rural","","",""
"4.0","6 Feb 2024","Project Engineer Salary","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84126558.htm","Project engineer","Former employee","Indore","","",""
"5.0","6 Feb 2024","salary","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84099571.htm","Supply chain manager","Current contractor","Minapur","","",""
"4.0","7 Feb 2024","AB Review","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW84146009.htm","Financial analyst","Current employee, more than 1 year","Bengaluru","work culture,
employee recognition
work exposure","Internal Politics,
work exposure with other categories","Show more"
"5.0","27 Jan 2024","Work life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83793337.htm","Scm analyst","Former employee, more than 1 year","Bengaluru","","",""
"4.0","1 Feb 2024","Good environment","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83951292.htm","Sales specialist","Former employee, more than 3 years","Farīdābād, Haryana","","",""
"5.0","11 Jan 2024","ABB real insight","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83275572.htm","Quality specialist","Current employee, more than 5 years","New Delhi","1. Work life balance
2. Health and safety
3. Extra benefits to female employee
4. Working environment
5. Extra perks
6. Trainings , Knowledge and Support","not any, Everything in ABB is just superb","Show more"
"5.0","6 Jan 2024","It was a great experience working there.","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83116075.htm","Automation engineer","Current intern","Bengaluru","1. work-life balance
2.canteen is good
3.encourages sports","1. restricted work environment for girls","Show more"
"4.0","10 Jan 2024","Good work life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83238632.htm","Associate project engineer","Former employee, more than 3 years","Bengaluru","Good work life balance
Exposure to Global teams
Flexibility to move across divisions and collaborative learning environment","Salary - lower than industrial standards","Show more"
"5.0","14 Jan 2024","ABB insight","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83343529.htm","Quality assurance","Current employee, more than 5 years","New Delhi","Career opportunities
Work life balance
Skill and knowledge group
Diversity factor
Health and safety","Till now I have not seen any","Show more"
"4.0","22 Jan 2024","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83603436.htm","Internship","Former employee, less than 1 year","Bengaluru","","",""
"4.0","17 Jan 2024","Life at ABB","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83447706.htm","Associate software engineer","Current employee, more than 1 year","Bengaluru","","",""
"4.0","14 Jan 2024","good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83341403.htm","Senior software developer","Current employee, more than 8 years","Bangalore Rural","Nothing, everything looks good no constraints.ok","WFH is not there Apart from that looks good or fine.","Show more"
"3.0","16 Jan 2024","Good work life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83432236.htm","Mes application developer","Current employee, less than 1 year","Bengaluru","","",""
"5.0","17 Jan 2024","Great Work Culture","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW83464407.htm","Sr. r&d engineer","Former employee, more than 3 years","Bengaluru","","",""
"3.0","7 Dec 2023","Less growth opportunities in automation for women","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW82426301.htm","Project engineer","Current employee, more than 1 year","Bengaluru","Great work life balance. Flexible timings.","Lack of planning in projects that puts a lot of pressure on people involved sometimes. No site opportunities for women.","Show more"
