"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","19 Aug 2022","Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW68107479.htm","Principal cloud architect","Current employee, more than 8 years","Guna","The work Culture is very good. and very supportive","I did not see much","","",""
"4.0","9 Aug 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW67733540.htm","Quality supervisor","Current contractor, more than 1 year","","Good work environment within the company and supportive seniors.","low salary and job security issues","","",""
"5.0","7 Aug 2022","Good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW67632442.htm","Senior manager, operations","Current employee, more than 3 years","New Delhi","Employee friendly and relatively stable","Slow upward growth in career","","",""
"5.0","26 Jun 2022","Media forward","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW65979143.htm","Media lead","Former employee, more than 1 year","Bengaluru","","","Openness to ideas
Management support 
Positive work life balance","Hierarchical org structure 
Approval delays
Agency ecosystem not agile","Show more"
"3.0","13 Jul 2022","Sales manager at Tata consumer","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW66658105.htm","Regional sales director","Former employee, more than 3 years","Bengaluru","Hunger for expansion. Will add many categories.","Lacks modern processes. Some old ways of working will pose challenges","","",""
"5.0","18 Jul 2022","Exp","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW66815269.htm","Brand manager","Current employee","","Good Culture, Opportunities to explore new functions, Decent Work life balance","Scope for innovation is slightly backdated","","",""
"5.0","14 Jul 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW66679900.htm","National key account manager","Current employee, more than 1 year","New Delhi","Good. They trust and care for people.","Nothing as such. Things are fine at all level.","","",""
"5.0","24 Jun 2022","Great Place to Work Indeed!","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW65937705.htm","Manager","Current employee","","","","Career Movement Opportunities
Supportive Team
Transparent Culture","Work life balance sometimes becomes a challenge","Show more"
"5.0","30 May 2022","Superb company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW64848756.htm","Territory sales representative","Current employee, more than 3 years","Bengaluru","","","Much more growth opportunity is there","Lots of brands are getting added, which is making less focus on the main brands","Show more"
"5.0","12 Jun 2022","V Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW65425266.htm","Anonymous employee","Former employee","","Very nice work culture present","Company in the growth phase had exhausting amount of work.","","",""
