"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","31 Jul 2022","Nothing","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67373458.htm","Anonymous employee","Current employee, more than 3 years","Mumbai","","","","Good work environment and good learning experience","Pay scale should increase little high"
"4.0","2 Aug 2022","good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67453622.htm","Anonymous employee","Current employee, more than 3 years","Navi Mumbai","good work environment
staff friendly
culture
environment 
social","salary hike
location
wfh
mail
chat box
lifestyle
PLI system
desktop work","Show more","",""
"5.0","20 Jul 2022","Multinational company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66923817.htm","Associate electrical engineer","Current employee","","","","","Vast organization and so opportunities are also vast","Employee management and better management of talent and people"
"5.0","19 Jul 2022","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66878141.htm","Non voice process","Former employee, more than 1 year","Bengaluru","Good company very supportive and understanding","Nothing as I have know","Show more","",""
"3.0","28 Jul 2022","Job review","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67252266.htm","Team leader","Former contractor, less than 1 year","Howrah","","","","Good company for onrolls salary on time balanced life","Nightmare for offrolls no salary increament"
"3.0","20 Jul 2022","Good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66922189.htm","Anonymous employee","Former employee","","","","","Good exposure, immense learning opportunity","Location was in Dahej (Gujarat) which was very far from any good places"
"5.0","30 Jul 2022","Great place","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67341139.htm","Anonymous employee","Former employee, more than 8 years","","","","","Work life balance is good","Salary hike and growth is slow"
"5.0","20 Jul 2022","Company Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66962318.htm","Senior manager","Current employee, more than 10 years","Navi Mumbai","","","","Good place to work. Free hand to explore new things","sometimes extended hours of work"
"4.0","25 Jul 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67109413.htm","Senior manager, internal audit","Current employee","","","","","Good work life balance. Lot of intangible perks","Paid less as compare to market"
"5.0","2 Jul 2022","M","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66218371.htm","Senior manager","Current employee, more than 8 years","Navi Mumbai","Good Work life balance and family culture","No cons this company is best to work with.","Show more","",""
"5.0","24 Jun 2022","It's a good company.","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW65959609.htm","Senior excuetive engineer","Current employee, more than 5 years","Basti","","","","There are a lot of Facilities in company.","They put too much pressure on Employees. Apart from it, Its a nice place to work."
"5.0","26 Jul 2022","its good","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67178793.htm","Mutual fund representative","Current employee, more than 1 year","Karīmnagar,","","","","good company in terms of pay","bad working hours I would say"
"5.0","26 Jul 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67196128.htm","Accountant","Former employee, more than 3 years","Mumbai","Good company work culture for","Salary low others are not","Show more","",""
"5.0","27 Jul 2022","Very good growth company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67220747.htm","Anonymous employee","Current employee, more than 3 years","","","","","Very good company, excellent,positve, pros","Nil none none none nil"
"5.0","28 Jun 2022","Great environment to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66083766.htm","Assistant manager","Current employee, less than 1 year","Jāmnagar","Bonuses are extremely good
salary is good
environment is good
good supportive community
great campus","Need to work hard
focusly
heartily
with 100$ mind
work load is high","Show more","",""
"2.0","14 Jul 2022","Limited growth opportunities with toxic work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66719898.htm","Anonymous employee","Current employee, more than 1 year","Ahmedabad","","","","Stable salary and employee discounts.","Toxic work culture. No genuine performance assessment. No growth opportunities."
"4.0","28 Jul 2022","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67260597.htm","Mulesoft developer","Former employee","","","","","Nice Nice nice nice nice","nothing nothing nothing nothing nothing"
"2.0","22 Apr 2022","Culture shock","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW63125456.htm","Deputy manager","Current employee, less than 1 year","Ahmedabad","- Good insurance coverage
- Potential for sufficient leaves
- Widely recognised organisation","- Work culture appraises hours, not quality of work
- Again, depends on the department, but a lot of berating happens, and publicly
- Huge mental stress","Show more","",""
"5.0","29 Jul 2022","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67302752.htm","Anonymous employee","Current employee","","","","","Great company to work for","Nothing as such in my service"
