"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","2 Sept 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW68650494.htm","Anonymous employee","Former employee","","Great company to work with","can not think of any","","",""
"2.0","4 Apr 2022","Big workload","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW62230674.htm","Quality assurance laboratory technician","Former employee, less than 1 year","Cato Ridge","","","Company benefits like medical aid, bonuses and salary increase. They also gift employees for every public holiday and when production targets are achieved.","Long hours, located far from shops, lack of cultural diversity 95% of management are Indians. The company enforces their religion (Hinduism) on every employee whether you are an Indian or not. Huge workload. Low pay","Show more"
"4.0","19 Apr 2022","good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW62998748.htm","Intern","Former intern","","Great marketing team, very interactive. Understanding HR team.","Do not have enough experience to comment","","",""
"5.0","20 Apr 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW63060443.htm","Associate country manager","Current employee","","Good work environment and diversity","Communication Through each countries plants","","",""
"4.0","12 Jun 2012","Working in SRF","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW1594480.htm","Anonymous employee","Former employee, more than 3 years","","","","1. Very humane company
2. Loyalty is rewarded
3. you get time to spend with Family
4. employees from a good background","1. all are similarly rated - high performers might get discouraged
2. talk a lot but do not walk the talk
3. consultants earn more money than good employees
4. Nothing exciting to be pursued","Show more"
"3.0","18 Jun 2012","Good to start your career, but can be risky if you prolong your stay there","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW1616511.htm","Anonymous employee","Former employee","","","","Supportive seniors and peers
Transparent policies
Unbiased performance ratings
No hierarchical bounderies","Slow in decision making
Not so strong technical strength apart from few exceptions 
Low risk taking ability
Lacks leadership/focus in R&D organization","Show more"
"3.0","29 Sept 2012","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW2001400.htm","Anonymous employee","Former employee, more than 1 year","","","","The company is employee friendly. Lot of learning opportunities and everybody gets a sense of job security irrespective of them being productive or not.","All resources and perks are concentrated in the hands the top level management to the extent of junior management staff being overlooked for increments and promotions.","Show more"
"5.0","22 Mar 2017","Senior Process Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW14300974.htm","Anonymous employee","Current employee","","","","They develop their own processes without picking it up from elsewhere","I didn't take the job, went for my PhD. instead","Show more"
"4.0","11 Jun 2012","Great culture and value system","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW1586800.htm","Assistant vice president","Current employee, more than 10 years","","","","Good exposure to systematic way of working.
Harmonious relationship with union.
Strong CSR.
Industry bench marking.
Compensatation structure.","Lean structure,
Lowering volumes
New Projects
Specific domain
Locations","Show more"
"4.0","17 Oct 2016","manager","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW12349346.htm","Anonymous employee","Former employee, more than 3 years","Richardson, TX","","","great for career growth, freedom to express views and make decisions, good values","decision making at times can be slow","Show more"
"4.0","12 Aug 2020","Good and fun place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW34863770.htm","Internship","Former intern","Chon Buri","friendly and fun environment to work","absolutely none, I really enjoyed it there","","",""
"5.0","19 Sept 2021","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW52782575.htm","Counselor","Current employee","Ottawa, ON","","","Flexible and great staff to work with","Low pay 
Working remotely due to COVID","Show more"
"5.0","21 Oct 2019","Excellent organisation driven by values","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW29941098.htm","Manager","Former employee, more than 3 years","","","","Operational Excellence
Transparency
Value driven culture","Manufacturing locations culture differences - nothing else","Show more"
"5.0","2 Feb 2021","challenging","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW41855882.htm","Engineer","Current employee","Yokosuka, Kanagawa","stable work, solid organization, great benefits","unscheduled OT and location restrictions","","",""
"3.0","13 May 2021","maintenance supervisor","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW46905597.htm","Electrical supervisor","Current employee","Budapest","flexible working hours, free food,","less pay, high pressure, less increment","","",""
"1.0","8 Apr 2019","Worst company ever","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW25573293.htm","Engineer","Former employee, more than 1 year","","","","Only if it's near your home.","An extremely low-level company with low-level politics. There the HR system is worst in the world. Never work there if you're not into politics. They have nothing in terms of culture and values.","Show more"
