"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","3 Mar 2014","it was very friendly","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW3797768.htm","Graduate engineering trainee","Former employee, less than 1 year","Gwalior, Madhya Pradesh","","","good working environmental
latest setup 
nice work culture
less work loadl","less salary
slow promotion
less increments","Show more"
"4.0","3 Jun 2017","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW15318126.htm","Anonymous employee","Current employee","Calcutta","","","Innovative company, good systems and processes","Rating not transparent, favoritism is rampant","Show more"
"5.0","15 Sept 2017","Best place to wrok","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW16840012.htm","Assistant manager","Former employee, less than 1 year","Mumbai","Amazing culture and supportive management","I do not think there are any","","",""
"5.0","1 Nov 2017","Nice place to learn a lot","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW17665407.htm","Research trainee","Former intern, less than 1 year","Mumbai","good and friendly work culture","very few opportunities for freshers","","",""
"4.0","22 Nov 2018","Amazing company","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW23525548.htm","Anonymous employee","Former employee","","Great learning experience as a intern.","No cons, the company takes good care of employees.","","",""
"4.0","1 Nov 2019","Superintendent production and maintenance","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW30138882.htm","Superintendent production and maintenance","Current employee, more than 1 year","North Guwāhāti","Good working place, working environment is good.","CTC is less for new employ","","",""
"3.0","8 Jul 2020","Good atmosphere but lots of pressure","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW34116208.htm","Back office","Former employee","Bhopal","Flexibility in shifts while working","No time limits and low pay scale","","",""
"5.0","11 Mar 2021","Mumbai","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW43834941.htm","Anonymous employee","Current employee","","Its goods company to work & learn","Due to semi government atmosphere limited growth opportunites","","",""
"5.0","17 Jun 2021","Quality Control","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW48490675.htm","Qc executive","Current employee","Itanagar, Arunachal Pradesh","","","Good Company
Supportive 
Maintain work life balance 
Team building 
Energetic","Need growth
More exposure 
Time bound","Show more"
"4.0","7 Nov 2021","Decent company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW55031686.htm","Trade marketing executive","Current employee, more than 3 years","Mumbai","Good culture and moderate work pressure","Less opportunities in terms of growth","","",""
"4.0","26 Nov 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW55888846.htm","Asm (area sales manager)","Current employee","Mumbai","Everything is good . Management is strong","Growth is slow. Career shaping is not clear","","",""
