"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","1 Oct 2024","Real learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW91509111.htm","Outreach intern","Former intern, less than 1 year","Mumbai","Great team. Really interested in your overall learning as an intern.","Scope of work may have been too less for an intern","","",""
"5.0","27 Aug 2024","Marico Ltd stands out as an exceptional employer in the FMCG sector.","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW90453818.htm","Production executive","Current employee, more than 3 years","Mumbai","","","Marico Ltd stands out as an exceptional employer in the FMCG sector. The company offers a dynamic work environment that fosters both personal and professional growth. Employees benefit from excellent learning opportunities, with a strong emphasis on development and training. Work-life balance is well-managed, allowing staff to excel in their roles while maintaining personal well-being. Additionally, Marico Ltd provides competitive salary packages and comprehensive benefits, reflecting its commitment to employee satisfaction. Overall, Marico Ltd is a top choice for anyone seeking a rewarding career in the FMCG industry.","While Marico Ltd excels in many areas, there is room for improvement in its salary structure, particularly for lower management. Competitive compensation for this tier is essential to ensure equitable rewards and maintain motivation. Addressing this issue could enhance overall employee satisfaction and retention within the company.","Show more"
"2.0","26 Aug 2024","Good culture with over cost saving approach","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW90418417.htm","Senior production officer","Current employee, more than 3 years","Jalgaon","","","1. Relaxed culture
2. Flexible work hours
3. Blame game is not played in case of problems or issues 
4. Have to work beyond your roles and responsibilities which is good for learning
5. Parties and get together beyond work
6. Salary never ever gets delayed
7. Friendly people","1. Cost saving mindset at its peak many a times best is sacrificed
2. GMP, GHP is not followed even not by senior management or junior management 
3. Giving new responsibilities is good but the person should be trained first
4. No discussion on carrier opportunities
5. Very very very very poor quality food in canteen. Leads to food poisoning","Show more"
"4.0","27 Sept 2024","It was so hard","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW91416343.htm","Fresher python developers","Former intern, less than 1 year","Mumbai","If you can develop python programs for any problem statement, then they will hire you.","Expectations of company from a fresher is too much.","","",""
"5.0","25 Sept 2024","Was at my best learning curve peak while working","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW91349276.htm","Research trainee","Former employee, more than 1 year","Mumbai","Gives you reason every day to go work and learn","Haven't faced any cons as such","","",""
"5.0","19 Sept 2024","good Work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW91152454.htm","It communications manager","Current employee, more than 3 years","Mumbai","Good Knowledge skills, good people, nice work life balance.","Pays less and doesn't make you permanent","","",""
"4.0","21 Sept 2024",".","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW91226135.htm","Regional supply chain executive","Current employee, more than 1 year","Coimbatore","","","Good company 
Positive work place","Work life balance is difficult","Show more"
"4.0","20 Sept 2024","Good working culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW91208344.htm","Territory sales officer","Former employee, more than 1 year","Salem, Tamil Nadu","","","Work culture 
Colleagues are supportive 
Communication","Work life balance
Over timing","Show more"
"5.0","18 Sept 2024","Great Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW91115766.htm","Management trainee","Current employee","Mumbai","Amazing Culture and career growth","Nothing I can think of","","",""
"4.0","11 Sept 2024","Marico","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW90919105.htm","Asm (area sales manager)","Current employee, more than 1 year","Ahmedabad","Good work life balance here","Bad rates operate in the market","","",""
"3.0","28 Aug 2024","Company Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW90502115.htm","Business applications executive - sap and manufacturing technology","Current employee, more than 1 year","Mumbai","","","1. Lots of Learning
2. Ownership","1. Work Life Balance
2. Politics","Show more"
"5.0","11 Aug 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW89985352.htm","Hr manager","Current employee, more than 5 years","Mumbai","Learning environment and work culture","None that I can highlight","","",""
"2.0","29 Jul 2024","Bad culture as everyone blames each other instead of solving problems","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW89594710.htm","Trade marketing","Former employee, more than 1 year","Mumbai","Good Learning opportunities at a manager level","Very toxic environment created by top management","","",""
"5.0","18 Jul 2024","Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW89272634.htm","Ca article assistant","Former employee","","Capex Project equipped me in understanding FP&A and Business Finance role very well","No cons as such except that working hours used to stretch due to deadlines","","",""
"4.0","20 Jul 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW89335128.htm","Marketing coordinator","Current intern, more than 3 years","","Owned projects is a pro","Lack of systems is a con","","",""
"4.0","15 Jul 2024","Great experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW89146915.htm","Data analyst","Former intern, more than 1 year","Mumbai","Great team to be a part of","very team dependant, no remote working option","","",""
"3.0","9 Jul 2024","Leadership issue","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW88976629.htm","Hr manager","Current employee, more than 3 years","Mumbai","","","People oriented
Compensation
Quite inclusive","Underhanded
No WLB
Slowly becoming political","Show more"
"4.0","4 Jul 2024","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW88841565.htm","Manager","Current employee, more than 3 years","Mumbai","","","Work Culture, Ethical, Employee Centric, Autonomy","Flexibility, Growth Opportunities, Automations, Processess","Show more"
"5.0","30 Jun 2024","Great Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW88724441.htm","Hr manager","Former employee, more than 10 years","Mumbai","A highly empowered environment ensures a steep learning curve","Nothing as such to mention","","",""
"5.0","28 Jun 2024","Company culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW88687250.htm","Supply chain executive","Current employee, more than 8 years","Mumbai","Culture is really good. Learning must be an important factor.","Nothing to share as of now","","",""
"5.0","16 Jun 2024","Happy working at Marico.","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW88306484.htm","Project management office (pmo)","Current employee, less than 1 year","Mumbai","","","Flexible working hours. 
Good Management & helpful staff.","Location far from Santacruz station.","Show more"
"5.0","13 Jun 2024","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW88224829.htm","Manager exports","Current employee","","","","Big brand
Stable company 
Good culture and perks","Not much. Overall great place to work","Show more"
"5.0","3 Jun 2024","Very Happy to Working with Marico","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW87896097.htm","Tso officer","Current employee, less than 1 year","Barddhamān","Very Systamatic in all aspects that's really impressive and Working friendly.","Currently I didn't fell anything","","",""
"3.0","21 May 2024","Good company but sliding fast","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW87489716.htm","Dhr","Current employee, more than 3 years","New Delhi","","","People oriented
Role movements
Strong HR practices","Too lean- no work life balance
Exception oriented
No coaching or mentoring
Business is not doing well- inorganic growth","Show more"
"4.0","25 May 2024","Company with good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW87642726.htm","Associate manager","Former employee, more than 8 years","Navi Mumbai","Lot of learning and growth opportunities","Micromanagement by the senior stakeholders","","",""
"1.0","15 Jun 2024","Paradise for Sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW88281392.htm","Sales trainee","Former employee","Hyderābād","","","Paradise for Sales. You learn a lot on the job","ASMs are awful. What's the point of paying them so much?","Show more"
"5.0","11 May 2024","Great Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW87180567.htm","Manager","Current employee","","Value driven culture, focus on employee wellbeing and engagement","Promoting takes longer time due to flat org","","",""
"5.0","31 Mar 2024","Amazing place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW85868321.htm","Territory sales officer","Current employee, less than 1 year","Calcutta","","","The learnings offered here are incredible. I have started my FMCG career here and the learnings have been extremely beneficial so far. I hope I continue to learn during my tenure with the company and serve as many years as possible with Marico Limited.","So far, nothing. I hope there isn't any.","Show more"
"5.0","8 May 2024","Great place to work!","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW87065840.htm","Sales manager","Current employee, more than 1 year","Mumbai","","","- Steep learning curve
- Very supportive people
- Good work culture","No cons as such in the company","Show more"
"4.0","8 May 2024","Great work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW87104190.htm","Officer-hr","Former employee","Ahmedabad","Value driven organisation, not a pay master but value the employees","Micro management by works head","","",""
"4.0","4 May 2024","Best company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW86963202.htm","Manager","Current employee, more than 5 years","Mumbai","","","Ample opportunities to work
Good learning experience 
Supporting management","Salary is not at par with industry","Show more"
"4.0","30 Apr 2024","Enriching employment experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW86812007.htm","Group product development manager","Former employee, more than 5 years","Mumbai","","","Challenging assignments with optimal level of operational freedom
High exposure
Promtoes entrepreneurial qualities at job","Work life imbalance most of the time
Work pressure
Politics","Show more"
"4.0","17 Apr 2024","Working as a officer JM 1 grade","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW86399226.htm","Production officer","Current employee, more than 3 years","Ahmedabad","Good culture, friendly atmosphere, not too much work load, company treat as a member","Less money, shift work, promotion chances are less","","",""
"4.0","14 Apr 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW86294710.htm","Area development executive","Current employee, more than 3 years","Gorakhpur, Uttar Pradesh","","","Great Organization to work for","no work life balance, external challenges , rate issue","Show more"
"4.0","15 Apr 2024","Good company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW86319770.htm","Hr manager","Current employee","Mumbai","Good work being done. HR practices are highly evolved so learning is great","company of high achievers so internal competition is high","","",""
"1.0","26 May 2024","Salary Issue","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW87661991.htm","General labour","Current employee","","Salary Not Give In Time And Supervisor Force for hard work","Supervisor Behaviour Is Not Good","","",""
"2.0","23 Apr 2024","Good for CA's","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW86603708.htm","Senior officer","Former employee","Mumbai","good perks, Salary mark to market","low level politics, job insecurity","","",""
"5.0","8 Apr 2024","Marico review","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW86096020.htm","Territory sales officer","Current employee, less than 1 year","","","","- great culture
- learning opportunities
- supportige environment","- nothing as such in cons","Show more"
"4.0","7 Apr 2024","Gives a lot of autonomy","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW86085222.htm","Group product manager","Current employee","Mumbai","","","Autonomy and lean stucture helps growth","Short term focussed
Doesn't drive excellence","Show more"
"5.0","22 Mar 2024","Good place","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW85624930.htm","Project manager","Former employee, more than 1 year","Mumbai","Learning is good. Challenge is there at work","Growth is slightly slow for non MBA","","",""
"4.0","20 Mar 2024","Recommend","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW85550767.htm","Senior secretary/administrative assistant","Former employee, more than 10 years","Mumbai","Open culture, scope to learn and grow, employee friendly, supportive colleagues","Nothing to complaint all good","","",""
"5.0","11 Mar 2024","Joining at Marico","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW85231211.htm","Packaging engineering manager","Current employee, less than 1 year","Mumbai","Nice place to work. Best in class infrastructure. Employee centric.","Nothing as such till date","","",""
"5.0","12 Feb 2024","This is good platform for me .","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84318908.htm","Tse i","Current employee, more than 8 years","Kolhāpur, Maharashtra","","","This is very good company for work.","Still i am not seen any downside about our company.","Show more"
"5.0","31 Jan 2024","Best Place To Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW83941481.htm","Mis officer","Current employee, more than 1 year","Mumbai","","","The Culture of Marico is amazing, Best people from the industry are there to groom and guide you.","There are no as such downside as i feel until and unless something bad happens but here everything is Positive.","Show more"
"5.0","24 Jan 2024","Good salary and better work place","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW83704602.htm","Tse iii","Current employee, less than 1 year","","","","Good Pay master, Great learning, huge opportunity for employee, if any one want to change his role then company think on that...","need some automation. currently thing find any such things.","Show more"
"5.0","29 Feb 2024","Best work place","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84892172.htm","Purchase executive","Current employee, more than 3 years","Mumbai","","","Best place to work, Excellent learning exposure","Not come across yet in Marico","Show more"
"2.0","2 Mar 2024","No work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84937647.htm","Territory sales representative","Former employee, more than 5 years","Mumbai","Salary is good compared to industry","Politics , useless support function","","",""
"1.0","9 Mar 2024","Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW85172142.htm","Anonymous employee","Former employee, more than 5 years","","","","empowerment
task oriented 
collaboration
benefits are good","Toxic culture 
politics played by leaders
management uses coc and posh against employees as a tactics to remove employees
Constant threats by management on losing job","Show more"
"3.0","26 Feb 2024","Decent Employer","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84742400.htm","Ecommerce executive","Current employee","Mumbai","Flat structure, interaction with leadership","work life balance not so great","","",""
"4.0","11 Feb 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84274066.htm","Executive","Current employee, more than 8 years","Mumbai","Great company to work for, great learning experience","Lean management, slow growth and no product click similar to Saffola.","","",""
"4.0","5 Feb 2024","Good place to start your career","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84093134.htm","Intern","Current intern, less than 1 year","Mumbai","The teams are generally small hence there are immense learning opportunities, especially for freshers.","Not any as of none.","","",""
"4.0","19 Feb 2024","Good innovation experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84514419.htm","Marketing","Former employee, more than 3 years","Mumbai","Good culture, friendly people, agile","Decision making gets slow at times","","",""
"5.0","16 Feb 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84457958.htm","Project manager","Former employee, more than 3 years","Mumbai","","","Learning and development
Opportunities 
Growth","Work pressures
Office infrastructure 
Long hours","Show more"
"1.0","27 Feb 2024","Worst HR ever","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84779481.htm","Asm (area sales manager)","Former employee","Mumbai","","","Good pay which is above industry standards","No work life balance, no empathy and very unprofessional atmosphere","Show more"
"4.0","5 Feb 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW84056200.htm","Senior tse","Former employee, more than 3 years","","Best in industry package. Excellent products. Good distributors.","Huge work pressure. Difficult to manage oil rates.","","",""
"3.0","6 Jan 2024","Work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW83099093.htm","Finance","Former employee, less than 1 year","","Flexible hours of working, learning opportunity","Toxic environment, HR helps only on boarding time rest they don't bother how employee is suffering","","",""
"2.0","15 Jan 2024","Culture highly dependent on manager/team","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW83374470.htm","Asm (area sales manager)","Current employee, more than 3 years","Mumbai","","","Independence and ownership
Good pay","High pressure culture
Poor planning by top management","Show more"
"2.0","5 Aug 2023","It’s a MNC drapped Lala organisation which pays high and get Top notch B school graduates","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW78877153.htm","Sales","Current employee, more than 5 years","","","","Decently high payment. Incentives are also high.","Colonial structure of whipping and securing growth. There has been no New Product over the last 5 years which makes it grow apart from one. The no of attrition is super high in which company initiated and member inititaed are equal in numbers. For a management trainee , you have a future till a level. For laterals, it’s a stop gap for the organisation. You should do the role and go out. One of the weakest in processes orientation. So it is very difficult to perform in the first year for first role as you would learn only once things get stuck.","Show more"
"5.0","6 Dec 2023","Amazing work culture and people to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW82393592.htm","Manager taxation","Current employee, less than 1 year","Mumbai","","","Growth 
Industry 
People
Org vision and sustainable growth","Daily work from office is a task due to terrible crowd and traffic in mumbai. 
Cost of living in Mumbai is very high","Show more"
"3.0","12 Dec 2023","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW82521454.htm","Area sales executive","Current employee, less than 1 year","Nāgpur, Maharashtra","","","There is a lot to learn in different areas","No work life balance, working on Holidays","Show more"
"5.0","13 Nov 2023","Marico is a class apart organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81775655.htm","Manager","Former employee, more than 3 years","Mumbai","","","Great work culture and team spirit","Too good to be true and close eyes on nonperformers","Show more"
"4.0","15 Dec 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW82637160.htm","Production executive","Current employee, more than 5 years","Jalgaon","Good culture good learning good support from people","Very less opportunity to growth.","","",""
"4.0","8 Dec 2023","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW82453757.htm","Supply chain manager","Current employee","","Great culture but resource allocation is a problem","Pays lesser than industry standards","","",""
"4.0","24 Nov 2023","Territory Sales Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW82059241.htm","Territory sales executive","Current employee","","","","Good pay
Good incentive structure
Good HR policy","Rates issues are higher
Distributer dissatisfication
Dsr attrition and Distributer attrition rate is high","Show more"
"5.0","16 Nov 2023","Great place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81890577.htm","Research trainee","Former intern, less than 1 year","Mumbai","A very open culture and lots to learn as long as one is inquisitive.","None as an intern or trainee.","","",""
"5.0","22 Oct 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81170975.htm","Executive","Current employee, more than 1 year","Mumbai","","","Work ethics, behavioural culture, recognitions make Marico a great place to work.","Some times it can be stressful.","Show more"
"5.0","20 Nov 2023","Data Analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81975911.htm","Anonymous employee","Current employee, more than 1 year","Mumbai","","","Very good culture. 
Great Leadership.","You will build capabilities of a generalist not an expert.","Show more"
"4.0","19 Nov 2023","Good Company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81945953.htm","Anonymous employee","Former employee","","","","Work life balance
No politics","Salary growth is bit slow","Show more"
"5.0","25 Oct 2023","Culture is amazing, but slow work life","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81243597.htm","Brand activation manager","Former employee, more than 1 year","Mumbai","","","Amazing culture Flat Structure, so everyone is approachable","Slow work life Less on the creative freedom","Show more"
"4.0","25 Oct 2023","Good work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81250531.htm","Insights manager","Former employee","Mumbai","Good work environment. People respect each other.","More people coming in from other companies with bad work environment are spoiling the place.","","",""
"5.0","5 Nov 2023","Great Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81549389.htm","Territory sales manager","Current employee, more than 1 year","Chennai","Inclusive work environment, great work culture","No such cons to say about","","",""
"5.0","29 Oct 2023","Sales executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81373362.htm","Territory sales executive","Current employee, less than 1 year","","Great place to learn and work","No cons all good as of now","","",""
"5.0","31 Oct 2023","Good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81417456.htm","Internship","Former intern","New Delhi","Flat structure Open to learning","Less activities and team bonding sessions","","",""
"4.0","31 Oct 2023","good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81423871.htm","R&d scientist","Current employee","Mumbai","good work culture and opp","avg pay and slow growth","","",""
"4.0","1 Oct 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW80559637.htm","Finance manager","Current employee, more than 1 year","Mumbai","","","1. Salary 2. Empowerment 3. Work 4. Policies 5. Governance","1. Work life imbalance 2. No value for junior staff 3. Politics 4. Stability 5. Canteen","Show more"
"5.0","2 Oct 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW80604278.htm","Sustainability executive","Current employee, more than 1 year","","Immense learning opportunities Diversity & Inclusion Good work culture Great policies Good incentive structure","Growth is limited because of flat hierarchy","","",""
"4.0","24 Oct 2023","mm","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81215973.htm","Graduate trainee","Current employee","Mumbai","competetive selection good work good mentorship","no cons spotted so far","","",""
"5.0","18 Oct 2023","TSE","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW81072757.htm","Territory sales executive","Current employee, less than 1 year","","","","Product, Market share, Customer response","As of now nothing obtained","Show more"
"4.0","16 Oct 2023","Marico","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW80985083.htm","Anonymous employee","Former employee","Mumbai","Good place to work, employee centric","Difficult to move in another role.","","",""
"1.0","23 Nov 2023","Sales trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW82037287.htm","Sales traniee","Former employee, less than 1 year","Ahmedabad","Not as such, that i found.","Bad work environment, Very conventional approach towards getting things done.","","",""
"4.0","30 Sept 2023","Good worklife balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW80541218.htm","Purchase officer","Current employee, more than 5 years","Coimbatore","Work life balance Flexible timing Day shift","Salary . . . .","","",""
"5.0","7 Sept 2023","Best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW79854644.htm","Human resources trainee","Current contractor, less than 1 year","Perundurai","One of the best work culture","It is so urban area and so out from heart of the city.","","",""
"3.0","8 Sept 2023","Good But Execution issue in management","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW79884210.htm","Territory sales executive","Former employee, more than 3 years","Calcutta","","","Good Salary, Good incentive structure","Illogical Primary pressure. Wrong politics","Show more"
"5.0","12 Sept 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW79986184.htm","Anonymous employee","Current employee, more than 1 year","","Transparent, growth, employee friendly, good brand","No thing a s such","","",""
"5.0","30 Aug 2023","Review - Marico","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW79642496.htm","Manager","Current employee, more than 8 years","Mumbai","1. People centric culture 2. Open Organization 3. Immense learning opportunities","1. Remuneration can be better","","",""
"3.0","24 Aug 2023","ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW79467969.htm","Anonymous employee","Former employee","","growth potential, good brands, mostly works","bad bosses, lack of clarity","","",""
"4.0","21 Aug 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW79341590.htm","Sales officer","Former employee, more than 1 year","Kolhāpur, Maharashtra","Nice company to work with","Nothing as such in my experience","","",""
"5.0","9 Aug 2023","Good to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW78999463.htm","Area sales executive","Former employee","","Beautiful places to work culture","Management focus on good sales","","",""
"3.0","5 Aug 2023","Okish","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW78878018.htm","Anonymous intern","Current intern","Mumbai","very good environment for working.","Very Fast paced too much to cope with","","",""
"4.0","13 Mar 2023","Amazing workplace to work for.","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW74485267.htm","Manager","Current employee, less than 1 year","Mumbai","","","I am pleased to say that I am gaining valuable exposure to a variety of business functions, such as sales, supply chain, and finance. Additionally, I am fortunate to receive a great amount of support and guidance from my supervisor, which makes me feel like I am running my own business.","One of our challenges is managing our workload effectively due to the increasing amount of work we have to do. We need to find ways to optimize our workload to ensure that we can handle the workload.","Show more"
"4.0","5 Jul 2023","Best management administration ever had.","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW77988328.htm","Quality assurance chemist","Current contractor","","","","HR's and company culture is very admirable.","Lake of mentorship, guidence and Learning environment","Show more"
"5.0","27 Jul 2023","Good Place","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW78629499.htm","Tso officer","Current employee","Mumbai","Structured Supportive Management Culture WLB Openness","Nothing crosses my mind. Excellent place to work","","",""
"1.0","22 Sept 2023","Nothing to say","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW80319701.htm","Territory sales executive","Current employee, more than 8 years","Bihār Sharīf","Nothing to say any more","As you smart to taking decisions","","",""
"5.0","17 Jul 2023","Great company","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW78326095.htm","Manager","Former employee, more than 3 years","Mumbai","Work culture, values system, work life balance","Decision making can be faster","","",""
"5.0","20 Jul 2023","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW78418483.htm","Management trainee","Current employee","Mumbai","Good culture, transparent and learning opportunities","No cons about the culture","","",""
"5.0","12 Jul 2023","Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW78209269.htm","Internal audit head","Current employee","","Nothing wrong about it so far","The company is great to work at","","",""
"4.0","30 May 2023","Company is good","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW76926187.htm","Anonymous employee","Current employee","","","","Good learning curve. Various exposure will get .","Now days some turbulence is here but hopefully that will go away with time.","Show more"
"5.0","26 Jun 2023","Strategy Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW77708207.htm","Strategy manager","Current employee, more than 1 year","Mumbai","","","Good company to work and will stay here forever","Less perks but good culture","Show more"
"4.0","8 Jun 2023","Employee centric company with high ethics","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW77194486.htm","Manager","Current employee, more than 3 years","Mumbai","","","Transparent and ethical company with good pay","Slow career growth with high wait for promotions","Show more"
"4.0","20 Mar 2023","Good Experience at Marico","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW74691257.htm","Territory sales officer","Current employee, less than 1 year","Kolhāpur, Maharashtra","","","Supportive Team Good Salary Perks & Benefits","Too much pressure on Sales If the target is not achieved, be ready to face the heat of your boss Lots of KPIs to be monitored at the same time","Show more"
"4.0","22 Jun 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW77628746.htm","Brand manager","Current employee, more than 5 years","Mumbai","","","good culture and learning curve","low salary payouts & slower growths","Show more"
"4.0","17 Jun 2023","Great work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW77472129.htm","Senior r&d scientist","Current employee","Mumbai","Good work culture. Efficiency in team.","Does not have a good canteen.","","",""
"5.0","13 Jun 2023","Great team culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Marico-Limited-RVW77319046.htm","Investment analyst","Current employee, less than 1 year","Mumbai","Good team culture Mutual respect Quality work","Distance from office Long hours","","",""
