"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","26 Sept 2020","good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW36393763.htm","Anonymous employee","Former employee","","good company to work in india","management should pay more attention for employee welfare","","",""
"5.0","30 Oct 2020","Nothing","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW37806190.htm","Hpe technical support","Former employee, less than 1 year","Bengaluru","Good infrastructure, good work lifestyle, better pay","Nothing Good pay for the job","","",""
"4.0","5 Jan 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW40155485.htm","Asm (area sales manager)","Current employee, more than 1 year","Karūr, Tamil Nadu","Good incentive and you will get good contact networks","travel expenses perks are less,","","",""
"4.0","18 Jan 2021","Quality","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW40925787.htm","Assistant manager","Former employee, more than 3 years","","","","Job security is the best there","Work culture is not appropriate","Show more"
"5.0","9 Feb 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW42201700.htm","Customer executive","Current employee, more than 1 year","","Good company to work, good culture","Everything is good, like seniors, culture","","",""
"4.0","12 Feb 2021","Area Sales Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW42401850.htm","Asm (area sales manager)","Current employee, more than 1 year","Gurgaon, Haryana","","","Incentives, salaries payout, nothing else","Work life balance, politics, job security","Show more"
"5.0","24 Mar 2021","Payscale","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW44505860.htm","Production engineer","Former employee, more than 1 year","New Delhi","Lot of things to learn","Working hours are more than my previous company","","",""
"3.0","8 May 2021","Good Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW46660393.htm","Sales trainee","Former employee, more than 1 year","Cochin","","","Good process Learning and training
Good mentors.","Heavy work load always travelling","Show more"
"4.0","27 May 2021","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW47542148.htm","Customer executive","Current employee, more than 1 year","Āzamgarh","Great company for work life balance","Hirerechy issue with manager was not as expected","","",""
"2.0","1 Jul 2021","Good opportunity with high pressure","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW49214195.htm","Customer executive","Current employee, less than 1 year","Amritsar","Salary on time good incentive structure","Too much pressure without any reason","","",""
"5.0","24 Aug 2021","Well organised","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW51565507.htm","Sakes trainee - regional division","Current intern","","","","Healthy work environment 
Work life balance","None all the things are good","Show more"
"3.0","21 Oct 2021","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW54332663.htm","Marketing executive","Current employee","","Good company and the work culture is ok","No cons just focus on the things","","",""
"5.0","28 Oct 2021","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW54653191.htm","Manager","Current employee, more than 5 years","","Good things to learn from this company","Nothing worst at this company","","",""
"4.0","18 Nov 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW55553056.htm","Asm (area sales manager)","Current employee, more than 3 years","","","","Good company . Opportunity to grow","Every thing is good in this company","Show more"
"3.0","24 Nov 2021","Pros","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW55793707.htm","Sous chef","Current employee, more than 1 year","","","","As a fresher…great place to work lot of opportunities","Salary is not that good","Show more"
"2.0","29 Nov 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW55976304.htm","Customer executive","Current employee, more than 3 years","Hyderābād","","","It's Good for market learn","Salary are very low in this","Show more"
"3.0","7 Sept 2018","MEE","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW22369453.htm","Mee","Current employee, more than 1 year","Lucknow","Good company, great work environment, good work experience","Hard work environment. Best for fresher","","",""
"3.0","22 Nov 2018","Customer executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW23527056.htm","Anonymous employee","Current employee, more than 3 years","New Delhi","Salary on time, healthy work culture","Lengthy work timing low work life balance","","",""
"5.0","22 Nov 2018","Customer Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW23523182.htm","Customer executive","Current employee, more than 1 year","Vāranāsi","Great place to work, MNC Culture","Not found any till now","","",""
"3.0","20 May 2019","Average","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW26224873.htm","Anonymous employee","Former employee, more than 1 year","","","","Learning is good 
Pressure is not too much","Time management is the biggest problem","Show more"
"5.0","8 Aug 2019","Assistant Manager Quality Control","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW28519355.htm","Assistant manager quality control","Current employee, more than 3 years","Greater Noida","Working directly with Pepsi-Co system.","limited exposure to market","","",""
"4.0","28 Nov 2019","Super","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW30612928.htm","Anonymous employee","Current employee","","Good environment very happy to work here","Less package which is not sufficient","","",""
"2.0","22 Dec 2019","Average","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW30978463.htm","Anonymous employee","Current employee","","","","Nothing at all to do","Lots off understand through comment","Show more"
"1.0","14 May 2020","BAD MANAGEMENT NO WORK POLICY","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW33174557.htm","Account executive","Former employee, more than 1 year","Calcutta","","","Company terminated 400+ employee due to covid lock down.certainly company issue letter that terminated without any reason. Poor management . no ethical value","Company terminated 400+ employee due to covid lock down.certainly company issue letter that terminated without any reason","Show more"
"4.0","25 May 2020","My Points","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW33347188.htm","Operations manager","Current employee","New Delhi","Good to work and Good Enviroment.","Long work Hours and target oriented","","",""
