review-details_overallRating__VDxCx,timestamp_reviewDate__wvu2v,review-details_detailsLink__NxIv5,review-details_detailsLink__NxIv5 href,review-details_employee__5iA6v,review-details_employeeDetails__BvAwX,review-details_location__E_Ine,review-details_isCollapsed__Bsg_9,review-details_isCollapsed__Bsg_9 2,expand-button_ExpandButton__FlBlZ,review-details_isExpanded__bLJng,review-details_isExpanded__bLJng 2
5.0,5 Oct 2024,Great bank to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91657553.htm,Relationship manager,"Former employee, more than 3 years",Mumbai,Timings culture is good and healthy,They need to improve thr infrastructure and IT,Show more,,
1.0,4 Sept 2024,The name should be changed to Axis MANAGEMENT TRAINEE BANK,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90705893.htm,Assistant vice president,"Current employee, less than 1 year",Mumbai,"UTI culture, total government culture, laid back people","Their only focus is Management Trainees. They give equal salary to a management traineee fresher and to a lateral hire with 8-10 years of work experience. Total third class HR policies. If they cannot afford salaries of lateral hires and want to focus only on Management Trainees, then there is no point of lateral hires. Management Trainees are so laid back, no seriousness of work. Infact, recently the HR has indicated another 30-40% hike for Management Trainees, which will way above surpass the salaries of lateral hire with 8-10 years of experience.
If you are a lateral hire, do not ruin your career by joining this organisation. 
Such laid back culture, people come to office at 11-11:30am on regular basis including the HR and no action is taken. Completely unprofessional behaviour. Also, there are a lot of employees in the organisation for more than 10-15 years in the organisation like a termite and they do not allow new people to grow in the organisation. Their preferred behaviour with the older employees is very common in this organisation.",Show more,,
5.0,28 Aug 2024,Hybrid working model at axis bank,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90517888.htm,Quality assurance analyst,"Current employee, less than 1 year",Mumbai,"Professional Growth: Axis often provides opportunities for career advancement and professional development. Many employees appreciate the training programs and resources available to help them grow.

Innovative Environment: The company is known for its focus on innovation and technology, which can be exciting and rewarding for those interested in working on cutting-edge projects.

Diverse Workforce: Axis tends to value diversity and inclusion, creating a work environment that respects and celebrates different perspectives and backgrounds.

Competitive Compensation: The salary and benefits packages at Axis are generally competitive within the industry, which can be a significant advantage.

Supportive Management: Many employees find the management team to be supportive and approachable, fostering a collaborative and positive work environment.

Work-Life Balance: Depending on the role and department, Axis often offers flexible working arrangements and a good work-life balance.Limited Remote Work Options: Depending on the role, there may be limited flexibility for remote work, which could be a drawback for those who prefer working from home.","Corporate Culture: As with any large organization, the corporate culture may not be a perfect fit for everyone, and some employees might find it challenging to align with the company’s values or practices.",Show more,,
3.0,12 Oct 2024,Axis Bank AML,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91871306.htm,Senior manager aml compliance,Current employee,Navi Mumbai,Pay is decent and bonus for higher ratings is also good,Working culture can be improved,Show more,,
4.0,10 Oct 2024,good projects,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91817597.htm,Product manager,Former employee,Mumbai,"good projects, encouraging team, decent work life balance",pay is not the best in the market,Show more,,
3.0,9 Oct 2024,Axis,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91775061.htm,sales manger,"Current employee, more than 1 year",Bengaluru,Good for learner .. Good to learn,Good for learn and start,Show more,,
3.0,11 Oct 2024,Naah,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91853992.htm,Product manager,Current employee,Bangalore Rural,,,,"Good life, no tension fr",Sarkari pace of work afaik
1.0,7 Oct 2024,Overall Review,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91688949.htm,Data engineer,"Current employee, more than 3 years",Navi Mumbai,No Pros and this iisn'ta hate review just a disappointed employee who worked for Axis for more than 2 years.,"1- No Appraisal. Seriously, Nothing for 2 years.
2- Overworked
3-Heavily Underpaid. the least compensation in the market.
4-Not even verbal praise or motivation
5-Seniors decide everything ie who gets promoted, and when etc HR s are just mute spectators. Seniors are toxic to a level of mental breakdown.

Worst place to be for an employee.",Show more,,
3.0,10 Oct 2024,Good bank to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91822848.htm,Branch sales manager,"Current employee, more than 3 years",Baddi,,,,Work culture is better thab other private banks,Process and IT is little weak
5.0,5 Oct 2024,Post 9 yrs of multiple loan products now have contributed my 4 yrs experience in Rural lending Agri products,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91656812.htm,Deputy manager - operations,"Current employee, more than 3 years","Aurangābād, Maharashtra",Very good platforms for work here team as well very bright future in axis bank,Happy to work with regional team,Show more,,
5.0,13 Sept 2024,Digital Product Owner - DBAT,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91002515.htm,Product owner,"Current employee, more than 1 year",Mumbai,"Great work culture (depending on the department and team), exciting projects, great avenues to learn, good teammates and reporting managers who are industry expert product managers and product leads, flexible WFH/remote policy, faster promotion possibilities.

BIU, DBAT, IT and BSG are the departments to work for, since these departments are less of a 'Bank' and more of an 'IT company'. Offer 5-day work week (Hybrid; 3 WFH+2 WFH), with 45 leaves (30PL+15SL). Mandatory leaves system is present.","May vary according to teams. some teams reportedly have internal politics issues (again, limited to some teams). Sales/Operations/Frontend departments are hectic (from what we have heard)",Show more,,
3.0,11 Oct 2024,No worklife balance,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91831050.htm,Manager,"Current employee, more than 8 years",Hyderābād,,,,"Simple job, enjoys interacting with customers","No work life balance, heavy targets"
3.0,6 Oct 2024,Culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91665953.htm,Sr. vp.,"Former employee, more than 5 years",Mumbai,"Good working environment, empowering and freedom of chouce","Hectic, political, insecure, inability to form great teams",Show more,,
4.0,7 Oct 2024,Good company,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91710362.htm,Investment banking analyst,"Former employee, more than 1 year",Mumbai,,,,"Work culture, employee centric, great start for learners",There is more areas that yet not see
4.0,6 Oct 2024,Burgundy relationship manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91661931.htm,Burgundy relationship manager,"Current employee, more than 1 year",Lucknow,Good place to work less work pressure,"Worst customer service experience, worst back and support",Show more,,
2.0,9 Oct 2024,Toxic culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91755209.htm,Deputy sales manager,"Current employee, more than 1 year",Thāne,"Good compensation
Appraisal
Team handling","Toxic culture
Poor management 
Unrealistic pressure",Show more,,
3.0,8 Oct 2024,Toxic Environment,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91726366.htm,Credit manager,"Former employee, more than 1 year",Calcutta,,,,They pay local conveyance for PD visits,Work life balance is poor
4.0,5 Oct 2024,Supportive,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91649989.htm,Gen ai intern,"Former intern, less than 1 year",Mumbai,,,,"Supportive culture, innovation, use of deep learning and AI in their business operations",Can be better at communicating details with interns
4.0,3 Oct 2024,Good Working Experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91584271.htm,Relationship manager,"Former employee, more than 1 year",Mumbai,Good work experience. Well mannered Seniors.,Processes were not easy. Need to make processes easy.,Show more,,
1.0,12 Oct 2024,good place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91860617.htm,Assistant manager,"Current employee, more than 1 year",Amritsar,,,,reputated bank with job security,"no work life balance , bad managemnt"
3.0,6 Oct 2024,Ok,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91670038.htm,Business analyst,Current employee,Bengaluru,,,,Inclusive work culture and promote diversity,Increament in compensation and appraisal are challenging
3.0,7 Oct 2024,Okay,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91681903.htm,Assistant manager,"Current employee, more than 1 year",Bengaluru,"Good policy
Flexible work module","Bad work environment
Pressure from hierarchy",Show more,,
3.0,3 Oct 2024,Great Project! Less than market pay scale! Remote work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91585336.htm,Btrg analyst,Current employee,Mumbai,"1. Work life balance
2. Remote work
3. holidays
4. Excellent projects","1. Less pay scale
2. Office politics over promotions",Show more,,
2.0,5 Oct 2024,Toxic culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91655841.htm,Deputy manager,"Former employee, more than 3 years",Noida,,,,"Timely pay, beautiful work space","Long working hours, toxic senior management"
4.0,5 Oct 2024,Average,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91647620.htm,Branch relationship officer,Former employee,,,,,Good for those who can handle sales pressure.,It's basically focus on life insurance
5.0,4 Oct 2024,Great Place,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91626605.htm,Relationship manager,Current employee,Ludhiana,"Everything
Is 
Good 
About 
The 
Company","Nothing 
Is 
Bad 
About 
The 
Company",Show more,,
4.0,3 Oct 2024,Internship PPO,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91588194.htm,Data analyst,Current employee,Mumbai,,,,"Hybrid, similar tech stack as other banks",Non Tech work Assigned to other peers despite hiring for tech role
1.0,31 Jul 2024,No work life balance,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW89679177.htm,Product manager,"Current employee, more than 5 years",Mumbai,"Remote working program but given selectively, depends on your manager if they are comfortable allowing it.","Work culture turned toxic especially after acquisition of Citi Bank retail business. There is no work life balance, no empathy in leadership and Citi employees instead of integrating to the Axis culture have taken over and removed everything that made Axis Bank unique. Senior leadership will not take accountability or mentor you, instead will put pressure on you to fast track work and do more with less. In the end, you are accountable for all mistakes at an individual level and no one cares how that pressure impacts your mental health and life outside of work. You are at the mercy of your supervisor and your experience can be good if your manager is a true leader and not spineless micromanager who passes the buck and toes the company line while not using their own faculties to think and analyse.",Show more,,
4.0,3 Oct 2024,Great Learning,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91606160.htm,Analyst,"Former intern, less than 1 year",Mumbai,,,,"Good network, largest bank in India",NOT A VERY FLAT ORGANISATIONAL STRUCTURE
3.0,2 Oct 2024,Good work culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91548521.htm,Gold associate,Former intern,"Jodhpur, Rajasthan",Good to work and more growth opportunities.,Perks are good need to fut with the work,Show more,,
4.0,3 Oct 2024,Good culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91581399.htm,Senior credit analyst,"Current employee, more than 1 year",Ahmedabad,,,,Good work culture supportive TL,Working overtime without pay on month end
3.0,30 Sept 2024,Working culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91484603.htm,Project manager,Former employee,Navi Mumbai,,,,"The working culture was good, everyone was supportive",The position was not matching with the qualifications
4.0,1 Oct 2024,N/A,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91515683.htm,Anonymous employee,Current employee,,"Steep learning curve.
Opportunity to work on multiple projects",Work life balance can be improved,Show more,,
4.0,30 Sept 2024,Salary review,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91489831.htm,Area head sales,"Current employee, more than 1 year",Mumbai,,,,Work culture and work life balance,Unrealistic target and hence demotivate
3.0,24 Sept 2024,Salary,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91316490.htm,Operations manager,Current employee,Chennai,Nothing as expected and no improvement,No consideration for salary revision as per performance and year of experience,Show more,,
4.0,28 Sept 2024,Great Place to Work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91433429.htm,Business analyst,"Former employee, more than 3 years",Mumbai,,,,Good learning opportunity. Healthy environment. New Tech Stack available to work on.,Slowed growth in the organisation
3.0,24 Sept 2024,New MD made the place hell,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91306339.htm,Deputy manager,"Former employee, more than 3 years",Calcutta,Great supervisors who were understanding,Very high expectations with no support from higher management,Show more,,
4.0,24 Sept 2024,its a good company to work in,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91322544.htm,Relationship manager,"Current employee, more than 1 year",Bengaluru,"Transformation journey, learning opportunity, growth","Pay range, bonus/variable allocation, hybrid work setup missing",Show more,,
4.0,28 Sept 2024,good,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91431712.htm,Sales officer,"Former employee, less than 1 year",Visakhapatnam,,,,good atmosphere amd place to build career,good supporting staff and good place to explore talent
5.0,15 Aug 2024,Great work culture with a lot of learning opportunities,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90110265.htm,Deputy manager,"Current employee, less than 1 year",Jalpāiguri,"The best reasons to work at Axis Bank:

1. Great environment - all my seniors and colleagues are helpful, polite, and assist me with any query that I might have.
2. Work-Life Balance - barring a few days in a month with high workload, I can leave office as soon as my work is done.
3. Pay - it's good. Satisfies my needs properly. Money is always tricky, the more you have the better it is.
4. Learning - I have learnt a lot from my colleagues. My work helps me learn too.",HR department could be better in terms of internal co-ordination.,Show more,,
4.0,27 Sept 2024,Good place to learn,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91427566.htm,Vice president,Current employee,Bengaluru,,,,Exposure to tech in banking industry,Processes outside of tech need improvement
5.0,25 Sept 2024,Good company,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91331079.htm,Sales officer,"Current employee, more than 1 year",Howrah,On time salery no deduction,No job security product categery is very large,Show more,,
1.0,3 Apr 2024,Worst company to work full of dirty politics,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW85954244.htm,Business analyst,"Current employee, more than 1 year",Worli,"1. Salary on time
2. Lot of leaves
3. EVP of BSG Dorrai Sir is the only good person i know.","Here is the entire list of my experience
1. Worst work life balance. You will be working for 12 hours a day.
2. Vice presidents and Senior Vice presidents doesn’t know anything. There are just there to consume lakhs of rupees salary monthly.
3. Whenever any project is assigned to you by VP or SVP there will not be any guidance or support given to you for BRD preparation and UAT test scenarios because senior management is only good for nothing.
4. Requirement understanding between IT, Business and BSG is not done systematically. Impact analysis, alternate solutions, actual working of system is not done. They are just blindly following what business is suggesting like a hotel waiter who writes the order and provides the food.
5. They are hiring 3rd party payroll testers whom they give 15-20k salary without giving proper training and if testers salary is increased after few years then they will be asked to leave the bank and work for some other client.
6. Whenever year end budget is released then entire chunk is consumed by senior management and peanuts are given to junior staff who work hard.
7. I request everyone to work for some other company like technical support or customer support role. Atleast you will be happy and motivated over there.
8. Business analyst role is just for name sake. Actually we are doing support role and no growth in future due to high level politics.",Show more,,
3.0,20 Sept 2024,Payment is low comparatively,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91198533.htm,Data engineer,"Current employee, more than 1 year",Bengaluru,"The work environment is good, flexible timings, plus it depends on your team as well.","Support teams are unresponsive, you have to mail folks multiple times to get a proper response.",Show more,,
4.0,26 Sept 2024,Good place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91384318.htm,Senior manager,"Current employee, more than 3 years",Mumbai,,,,Leave policy is convenient and good,Work feels stagnant at times
2.0,15 Sept 2024,Bad work life balance low pay.,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91030258.htm,Deputy manager- business intelligence unit,"Former employee, more than 3 years",Mumbai,"Not much actually, but we do get to work with new technologies. An OK company to start one's career with. Exposure to the banking industry is good.","No work life balance, no job security and the pay is low.",Show more,,
3.0,27 Sept 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91413295.htm,Manager,"Former employee, more than 1 year","Salem, Tamil Nadu",,,,Good place for work and environment,Work time varies ups and downs
5.0,24 Sept 2024,Not bad,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91300045.htm,Assistant manager,"Former employee, less than 1 year",Chennai,Growth is good if you have sales talent,"Sales pressure for mf, fd, insurance",Show more,,
3.0,24 Sept 2024,Average ambience. Heavy work pressure,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91304929.htm,Sales manager,"Former employee, less than 1 year",Bangalore Rural,,,,Good pay and smooth onboarding process,Bad work culture and bad management
5.0,17 Sept 2024,Great Place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91091993.htm,Senior manager,Current employee,Mumbai,"Established processes, good culture, nice canteen at great prices, bonus and staff loans","Employee Insurance quite convoluted policies and have to pay extra for parents, politics get toxic",Show more,,
3.0,23 Sept 2024,Better if you are interested in banking domain,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91255310.htm,Assistant manager,Current employee,"Gurgaon, Haryana",,,,Axis is brand to work with,Axis has no work life balance
5.0,22 Sept 2024,Developing and supportive environment,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91231451.htm,It deputy manager,Current employee,,,,,"work life balance, supportive members and learning environment",pay maybe little less than average
3.0,22 Sept 2024,Work Experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91249274.htm,Customer service,"Former employee, more than 3 years",Bengaluru,Always listen to your senior,"no work life balance.
Working on 2nd and 4th Saturday sunday",Show more,,
1.0,2 Oct 2024,No work life balance,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91562479.htm,Deputy manager,"Current employee, less than 1 year",Chennai,Nothing much to be mentioned,Worst environment and work culture,Show more,,
4.0,21 Sept 2024,Pretty good,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91217017.htm,Internship,"Former intern, less than 1 year",Mumbai,"- supportive team
-work life balance","-not so great IT infrastructure
-managers might be too busy to mentor you",Show more,,
4.0,12 Sept 2024,High target work load than they pay,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90948229.htm,Assistant manager,"Former employee, more than 1 year",Chennai,You can gain banking knowledge,We have to solve more credit card queries which takes more time than office hours,Show more,,
1.0,2 Oct 2024,Work life balance,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91574021.htm,Branch relationship officer,"Current employee, more than 1 year",Tumakuru,,,,Nthg is advantage for employees,Everything is disappointing for employees
5.0,12 Sept 2024,Great place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90949339.htm,It manager,"Former employee, more than 3 years",Navi Mumbai,I’ve worked here for over 3 years and have had a great experience. I look forward to being part of Axis Bank again in the future.,I haven’t encountered any cons.,Show more,,
5.0,23 Aug 2024,Everything is fine. It's just the matter of branch staff how they treated you.,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90371780.htm,Gold loan officer,"Current employee, less than 1 year",Ludhiana,Far better than other banks.,"I don't know whether I am the only one or if there are other employees who are considered different from branch staff. My profile is on role, yet I'm treated like I'm from outside and not one of them.",Show more,,
1.0,1 Oct 2024,Horrendous,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91517495.htm,Intern,"Former intern, less than 1 year",Bengaluru,,,,"Absolutely nothing, people struggle to meet their sale targets",Everything is a con here
2.0,21 Sept 2024,Relationship Manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91226570.htm,"Manager, commercial banking","Current employee, more than 1 year",New Delhi,"Salary 
incentives
Perks
Hike
Role","Pressure
Work life balance
Manager calls on weekends
Ca pressure from beginning
Behavior",Show more,,
5.0,16 Sept 2024,One of the best banks in India,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91044204.htm,Product owner,"Current employee, more than 1 year",Mumbai,Great work culture. Good projects.,Hikes are less than industry standard.,Show more,,
1.0,24 Sept 2024,Leeches,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91298735.htm,Assistant manager,"Current employee, more than 3 years",Mumbai,"None, meeting celebrities and pitying them invest here","Relieving was a pain, was made to pay extra to leave despite COVID crisis and dismissively sent home",Show more,,
3.0,18 Sept 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91127472.htm,Relationship manager,Current employee,,,,,Great place if you want a career in banking,Too much pressure as it is banking sector
3.0,4 Sept 2024,Taste it to know it,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90691561.htm,Credit risk manager,"Current employee, more than 1 year",Mumbai,"* Salary
* Hybrid work
* Hygienic Canteen and Office","* Zero Mentorship 
* Zero Learning
* No Growth
* Low level work
* Biased Appraisal process",Show more,,
2.0,15 Sept 2024,Work environment,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91029682.htm,Assistant manager,"Current employee, more than 1 year",Calcutta,You can learn to work under pressure.,Huge pressure and toxic work environment.,Show more,,
2.0,16 Sept 2024,Ok to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91073392.htm,Relationship manager,"Former employee, more than 1 year",Hyderābād,"Good set of clients,
Axis products are good","Very hectic ,
Made it complete retail",Show more,,
3.0,17 Sept 2024,Internship Experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91109763.htm,Risk analyst intern,"Former intern, less than 1 year",Mumbai,"Good Project and learning new skills.
Provide guidance.",Deal for getting your system.,Show more,,
4.0,18 Sept 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91115894.htm,Assistant manager,"Current intern, less than 1 year",Mumbai,"Good Culture
Work life Balance 
Less Dynamic","Less collaborative 
Employees often not collab",Show more,,
4.0,17 Sept 2024,overall good,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91090539.htm,Internship,"Former intern, less than 1 year",Mumbai,,,,good management with friendly environment,less salary at market standard
3.0,13 Sept 2024,Good Work life balance but Appraisals are politics driven,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90981292.htm,Senior product manager,Current employee,,"Good Work life balance
Flexible Attitude
Decent learning curve","Compensation
Office politics - Team dependent
Appraisals are not transparent",Show more,,
4.0,16 Sept 2024,Good culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91054746.htm,Avp product management,Current employee,Mumbai,,,,Good environment and culture in DBAT,Slow growth and less increments
3.0,8 Sept 2024,Hike and career growth,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90810097.htm,Product owner,"Current employee, more than 1 year",Pune,"- selective remote working option 
- good number of leave","- very low hike for hardworking technical people 
- ijp is biased 
- promotion is also biased",Show more,,
4.0,6 Sept 2024,Best to start as fresher.,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90779809.htm,Operation executive,"Current employee, more than 3 years",Bhiwadi,"Good work culture, good work space as compared to other bank",Software is not so good in matter of speed,Show more,,
3.0,16 Sept 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91049760.htm,Relationship manager,"Current employee, more than 1 year",Visakhapatnam,,,,Nice to work here and good,Work pressure and environment ok
4.0,9 Sept 2024,A great organization to work for,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90863279.htm,Hr-operations manager,"Current employee, more than 8 years",Calcutta,,,,The stability and career opportunities are immense,The organization has a room of improvement for Compensation and Benefits
1.0,18 Aug 2024,Hell place to work||robotic work culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90185514.htm,Assistant manager,"Former employee, more than 1 year",Hyderābād,Northing as such any pros is here,"1.no work life balance
2.i was in operation even though I thought it would be easy sail but it didn't because of bad work culture 
3.15 to 17 hrs work time in operation that to in cobc team 
4.extremly low paying 
5.even after making us to work 18 hrs day they black mail us by issuing memo for silly mistakes 
6.un acceptable targets 100 forms a Day
7.24/7 working no Sunday no 2nd Saturday",Show more,,
3.0,14 Aug 2024,Average,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90072879.htm,Assistant manager,"Current employee, more than 10 years",Thiruvananthapuram,"The job is good, the staff is very friendly, and there is no pressure in the bank.",I have been posted in a place where language is the biggest problem. I am unable to communicate with anyone here. It is having a significant impact on my work. The local language is very difficult to learn.,Show more,,
3.0,14 Sept 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW91020500.htm,Deputy manager,"Current employee, more than 5 years",Mumbai,,,,Salary is goos in the bank,Abusive culture in the bank
5.0,1 Sept 2024,Great place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90615162.htm,Branch manager,"Current employee, more than 3 years",Hooghly,,,,Great place to work. You will enjoy the responsibility as Brand Axis has its own Brand value.,Not as much. Always keep your performance high and bank will keep your career track high
5.0,12 Sept 2024,Great Organisation,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90959882.htm,Business head,"Current employee, more than 3 years",Hyderābād,"Good Work culture
Pay is good
Opportunity 
Growth","Work time 
Work pressure
Vision
Mission
Job flexibility",Show more,,
4.0,11 Sept 2024,It's ok,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90925779.htm,Zonal credit manager,Former employee,,,,,Good place to learn various job experience,HR policy is not at all favorable
5.0,9 Sept 2024,positive,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90842768.htm,Executive assistant,Former employee,Mumbai,,,,nice working Environment lots thing to learn,Timing issue which we need to wait even after working hours
4.0,9 Sept 2024,Culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90838933.htm,Assistant manager,Former employee,Chandigarh,,,,I like the work culture of organisation.,I found little issues on overtime. We need to sit office for late hours.
4.0,24 Jun 2024,Sr. Manager & Head Operations,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW88551299.htm,"Senior manager, operations","Former employee, more than 10 years",Visakhapatnam,"Brand, Huge potential for Knowledge gaining for beginners, Job Security, Fastest growing, Good at Innovation & Technology front in-line with global competency.","Deviating from Basic Banking Business, Huge stress to Employees on Third party products, Not recognizing the potential employees (knowledge base), Rapid digitalization/automation leads to more dependency on systems rather than on self or one's potentiality/skills. Also leading to less prone to learn the basics of banking.",Show more,,
5.0,7 Sept 2024,Best place to learn and get connections,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90799943.htm,Finance intern,"Former intern, less than 1 year","Kota, Rajasthan",,,,"New Skills to learn, financial analysis , credit analysis","opportunities at bank level, office sales"
3.0,6 Sept 2024,Business Analyst at Axis Bank,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90771091.htm,Business analyst,"Former employee, more than 3 years",Mumbai,"Good analytical projects 
Internal client/stakeholder
Good team
Good leave policy","Have to stretch working hours quite frequently 
Lack of streamline 
Poor team management",Show more,,
3.0,3 Sept 2024,Work at axis bank,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90673627.htm,Manager,"Current employee, less than 1 year",Bengaluru,Lot of work to do for beginners,Unending hours of work and no pay hikes on par with work.,Show more,,
5.0,10 Sept 2024,Good company,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90865653.htm,Deputy manager,Former employee,Bengaluru,,,,Everything is good from staff to perks,Nothing in general everything is great
5.0,30 Aug 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Axis-Bank-RVW90580152.htm,Virtual relationship manager,Former employee,,Good environment and supportive managers at the floor,"Why do I need to tell you the cons working at BFSI? You have guts? Yes good to Go, but be ready to take the pressure",Show more,,
