"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","26 Apr 2024","best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86709753.htm","Deputy manager","Former employee, more than 8 years","Chennai","","","work life balance 
medical insurance 
travel policy","more travel to work place 
department manger","Show more"
"5.0","25 Apr 2024","Great company to grow","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86688795.htm","Engineer","Former employee","Chennai","Great learning experience with broad scope","No work life balance. More work load","","",""
"5.0","15 Apr 2024","Give your Best","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86311989.htm","Computer operator","Current employee, less than 1 year","Jaipur, Rajasthan","","","Friendly Staff behaviour . Best Knowledge in staff.","No Mahindra company is best company because all people are supporting.","Show more"
"4.0","23 Apr 2024","Overall Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86619234.htm","Procurement manager","Current employee, more than 8 years","Zahirabad","It is Good Place to Work","Increment will be good as compared to Other OEM.","","",""
"5.0","30 Apr 2024","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86812133.htm","Anonymous employee","Current employee","","","","comfort
good work culture
work life balance","decent hike
decent amenity
nothing else","Show more"
"4.0","4 Mar 2024","It's often looks good for working Manager in this company","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW84969536.htm","It-manager","Current employee, more than 1 year","Surat","","","I think I really have a great proud or immense feelings for Mahindra because I love this particular company so much","Proper management by working hard 💪","Show more"
"4.0","23 Apr 2024","Seniore Engineer-Ride and Handling","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86622115.htm","Senior engineer","Current employee, more than 3 years","Cheyyar","Good learning opportunity in OEM","Very bad Work Life Balance","","",""
"3.0","2 Mar 2024","It's a large ocean","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW84931043.htm","Marketing","Former employee","","","","Good opportunities to switch within company, perks above CTC, flexi leave and attendance polices.","Every department in mahindra is like its own company. Anyone joining should definitely try to get a review of that particular department before joining.","Show more"
"5.0","15 Apr 2024","Loved it","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86331052.htm","Summer internship","Current intern, less than 1 year","Chennai","Great Hands-on Experience as a fresher, great learning environment","Way out in the middle of no where","","",""
"5.0","14 Apr 2024","Entry level job","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86295128.htm","Assistant manager","Current employee, less than 1 year","Chākan","campus to corporate first step","Can't able to study deeply, each works are assigned to each person","","",""
"5.0","18 Apr 2024","Friendly environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86434822.htm","Human resources","Current employee","","Very helpful and understanding managers, and so friendly environment","Sales has lots of perssure","","",""
"5.0","21 Apr 2024","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86523706.htm","Data analyst","Current employee","Pune","The work culture here is amazing.","No cons as of now.","","",""
"5.0","17 Apr 2024","Good Company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86392365.htm","Graduate apprentice trainee (gat)","Current employee, less than 1 year","Kandivli","good company to work for","no cons as of yet","","",""
"5.0","17 Apr 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86393285.htm","Sales associate","Current employee","Pune","Company has good repo in pune","No work lofe vablace here","","",""
"3.0","8 Apr 2024","Mahindra Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86114931.htm","Manager, consumer insights","Current employee","Mumbai","work-life balance, gives descent compensation","no flexibility in terms of WFH, hybrid even with serious cases, lacks transparency,","","",""
"4.0","25 Mar 2024","Junior Engineer Trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW85700855.htm","Junior engineer trainee","Former employee, less than 1 year","Rajnandgaon","","","Good if you are a beginner , work culture is good","if you are not getting any promotions or increase in pay then its better to switch","Show more"
"5.0","4 Apr 2024","Best in Class Working Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW85987348.htm","Procurement engineer","Current employee, more than 1 year","Nashik","Good Work life balance, Employee Engagement.","There is no reason to do not working with M&M.","","",""
"5.0","10 Apr 2024","Legal Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86171982.htm","Legal intern","Former intern","Mumbai","","","stipend paid 
flexible working hours
wonderful working environment","there were no cons working here","Show more"
"5.0","11 Apr 2024","Very good culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86223348.htm","Human resources business partner hrbp","Former employee, more than 5 years","Mumbai","Freedom and empowerment at work","Career progress is limited sometimes","","",""
"5.0","2 Apr 2024","Excellent experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW85931221.htm","Research trainee","Current contractor","Pune","Helped to gain hands on experience and build subject matter expertise","Hectic job and need to struggle a bit","","",""
"1.0","13 Mar 2024","No salary hikes, women shouldn't join this company at all","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW85284423.htm","Credit manager","Current employee, more than 5 years","Gurgaon, Haryana","","","I am working here because my team is good , not my manager but teammates are supportive
If you want to work and not looking for any growth you should definitely work in this company","No salary hikes
100%Discrimination between male and female 
Doesnt matter how good you are .
If you are a male you might have a chance to grow
For female worst company ever","Show more"
